"class","apsig","perinc","pcygsig","mxy","fwx","fwy","neighbordist","new1sig","new2sig","sub1sig","sub2sig","sub2minsub1","dsub1sub2","holeinref","bigapratio","relfwx","relfwy","roundness","wiggliness"
"SN",0.106919,-0.0645807,-0.0854553,0.0381743,-0.329847,0.114041,-0.157002,0.0497086,0.0596936,0.00894047,-0.000558015,0.0276338,-0.923968,-0.145154,-0.501333,-0.644243,-0.0414081,-0.997338,-0.744861
"SN",0.593682,-0.20543,0.376939,0.0377738,-0.244717,0.0929172,-0.432243,0.516889,0.486041,0.499344,0.43708,-0.116669,-0.985297,0.178745,-0.821585,-0.526596,-0.0328273,-0.99963,-0.937605
"SN",0.443145,-0.407966,0.189149,0.174081,-0.224862,0.0885041,-0.209677,0.443889,0.402,0.331833,0.276368,-0.143858,-0.997662,0.101477,-0.815171,-0.536129,-0.0410334,-0.97924,-0.766287
"SN",0.448599,-0.184811,0.247917,0.188384,-0.127763,0.141795,0.252585,0.307116,0.235622,0.212414,0.135175,-0.192694,-0.865617,-0.0143467,-0.83406,-0.468638,-0.0326025,-0.99826,-0.482217
"SN",0.241377,-0.31469,-0.0255016,0.0451277,-0.177595,0.137097,0.213005,0.109573,0.0858053,0.0923644,0.0377307,0.0537899,-0.794014,0.0316287,-0.650503,-0.532069,-0.0367698,-0.992193,-0.832768
"SN",0.450817,-0.150745,0.224627,0.067604,-0.156964,0.13681,0.320466,0.418143,0.361631,0.35905,0.291688,-0.148073,-0.979559,0.0254008,-0.82083,-0.506128,-0.0331516,-0.996414,-0.960404
"SN",0.51904,0.0830222,0.318415,0.0535234,-0.191269,0.123793,-0.0622519,0.465083,0.443647,0.440274,0.384404,-0.289489,-0.998704,-0.169464,-0.775491,-0.534511,-0.0373393,-0.997614,-0.962207
"SN",0.349344,-0.361631,0.0383653,0.0575335,-0.220394,0.117298,-0.157323,0.248379,0.251684,0.197492,0.172769,0.0498277,-0.934786,0.100194,-0.546686,-0.532162,-0.0321987,-0.998815,-0.914402
"SN",0.475944,-0.108776,0.222996,0.0215899,-0.202407,0.124657,-0.0854493,0.391292,0.35176,0.349048,0.283656,-0.199767,-0.972912,-0.0430265,-0.786065,-0.526922,-0.0245594,-0.997648,-0.800602
"SN",0.319384,-0.187161,-0.108172,0.032537,-0.225799,0.109004,0.292192,0.232133,0.182452,0.142302,0.0646283,-0.096,-0.926202,-0.129671,-0.701454,-0.548333,-0.0428938,-0.990215,-0.885064
"SN",0.427539,-0.540936,0.184445,0.0638368,-0.19218,0.1359,-0.476677,0.476848,0.433643,0.312319,0.258883,0.07169,-0.967506,0.315691,-0.794148,-0.518655,-0.0179347,-0.995081,-0.894768
"SN",0.274105,0.21869,0.184612,0.055508,-0.174927,0.130927,0.108854,0.207975,0.0370221,0.205209,-0.00422396,-0.160423,-0.861753,-0.138949,-0.835067,-0.518793,-0.0419024,-0.993261,-0.945679
"SN",0.352696,-0.354571,0.112438,0.0449029,-0.24238,0.117387,0.166869,0.285813,0.295545,0.217526,0.199338,0.0782586,-0.936312,0.0632302,-0.690346,-0.556452,-0.0277757,-0.999298,-0.835697
"SN",0.48454,-0.507547,0.233134,0.0480882,-0.203647,0.123767,-0.378339,0.503834,0.460767,0.372757,0.315206,0.0640854,-0.889071,0.254311,-0.76166,-0.509162,-0.0196339,-0.999815,-0.949609
"SN",0.35535,-0.047227,0.288224,-0.192898,-0.047312,0.19028,-0.000754869,0.259018,0.179184,0.237327,0.130208,-0.16539,-0.901655,-0.0803908,-0.836314,-0.410762,0.0157593,-0.999578,-0.971655
"SN",0.265861,-0.366745,-0.00502593,0.0375454,-0.191545,0.167854,0.0338265,0.174,0.0974598,0.117149,0.0149887,-0.163063,-0.888421,0.0874894,-0.571866,-0.516214,-0.00389551,-0.999519,-0.873103
"SN",0.39857,-0.56622,0.128148,0.052145,-0.214338,0.106578,-0.430775,0.420051,0.427879,0.265325,0.231581,-0.0447212,-0.919338,0.338144,-0.673304,-0.534339,-0.0402345,-0.99495,-0.945679
"SN",0.570548,0.103658,0.298131,0.0430694,-0.183358,0.127814,0.2883,0.541246,0.516836,0.484765,0.447821,0.0534313,-0.980603,-0.0768256,-0.837322,-0.519968,-0.0302787,-0.999937,-0.939362
"SN",0.638311,-0.0381678,0.408872,0.043892,-0.199244,0.104066,-0.138701,0.536558,0.548498,0.521792,0.498317,-0.268569,-0.974147,-0.12802,-0.822273,-0.521017,-0.0339851,-0.943306,-0.567778
"SN",0.357927,-0.102299,0.123436,0.0182079,-0.137134,0.145051,0.353547,0.297047,0.276909,0.214998,0.181527,0.00101625,-0.980774,0.0521224,-0.766241,-0.503438,-0.0252489,-0.995751,-0.887975
"SN",0.243438,-0.0563839,0.103679,0.0638917,-0.194663,0.113862,0.461286,0.164383,0.0176824,0.145138,-0.0189409,-0.151978,-0.847539,-0.0551063,-0.837366,-0.526737,-0.04301,-0.996422,-0.895538
"SN",0.329098,0.0100384,0.127214,0.0760758,-0.186117,0.134077,0.168965,0.219388,0.160826,0.205057,0.116311,-0.041461,-0.969696,0.0650926,-0.815711,-0.497905,-0.0149295,-0.985461,-0.72996
"SN",0.368509,-0.523379,0.19663,0.057936,-0.193404,0.141374,-0.348076,0.358986,0.356788,0.227666,0.19368,-0.0249784,-0.94097,0.234908,-0.771244,-0.536799,-0.0108821,-0.999699,-0.928374
"SN",0.34666,-0.187107,0.0562901,0.0342183,-0.197206,0.153188,0.157651,0.274878,0.206763,0.241384,0.153488,-0.232585,-0.937852,-0.108622,-0.676381,-0.53945,-0.0214441,-0.99318,-0.883915
"SN",0.299979,-0.48489,-0.289891,0.0397423,-0.14579,0.152744,-0.0465691,0.244057,0.206741,0.167011,0.0983785,-0.101744,-0.874186,0.13215,-0.595994,-0.507022,-0.00540625,-0.985746,-0.715994
"SN",0.331725,-0.687529,-0.023395,0.0362305,-0.197792,0.116271,-0.386062,0.478977,0.42058,0.212821,0.114341,-0.0448814,-0.911501,0.424504,-0.590537,-0.50296,-0.0177078,-0.999968,-0.864657
"SN",0.165399,-0.565135,-0.378929,0.0519001,-0.176583,0.101965,-0.0696939,0.107492,0.146703,-0.0293646,-0.0187413,-0.0289274,-0.703033,0.220211,-0.663569,-0.503601,-0.048399,-0.98766,-0.879102
"SN",0.436679,-0.168818,0.28107,0.0689379,-0.184429,0.107392,0.268699,0.319964,0.325186,0.305923,0.274434,-0.272009,-0.98061,0.0955276,-0.722792,-0.512247,-0.032036,-0.996932,-0.891559
"SN",0.445643,0.180342,0.238643,0.0319263,-0.191717,0.12197,0.112939,0.388809,0.356617,0.356149,0.302446,-0.0223191,-0.999672,-0.174386,-0.815543,-0.514249,-0.0355261,-0.99801,-0.927251
"SN",0.54959,-0.536229,0.255044,0.0335593,-0.176188,0.150195,-0.287234,0.600369,0.591395,0.453877,0.415605,0.107111,-0.927599,0.340385,-0.740676,-0.51253,-0.0231313,-0.999899,-0.961587
"SN",0.431213,-0.0933893,0.168421,0.0629918,-0.21065,0.169273,0.113346,0.334166,0.316519,0.311349,0.26281,0.0180011,-0.81471,-0.0115873,-0.786106,-0.543411,-0.00758104,-0.99844,-0.857319
"SN",0.36894,-0.238734,0.237847,-0.153133,-0.205585,0.132817,0.112434,0.27065,0.125352,0.257788,0.0730917,-0.37373,-0.883418,0.0895588,-0.843744,-0.497244,-0.00437605,-0.313754,-0.837151
"SN",0.418187,-0.342932,0.144743,0.0324015,-0.189659,0.11975,-0.0762327,0.369054,0.339858,0.299404,0.243565,-0.0600697,-0.949527,0.0265619,-0.816088,-0.521181,-0.0412454,-0.999873,-0.942245
"SN",0.606866,-0.146387,0.362057,0.0470105,-0.173133,0.134106,-0.0847542,0.544601,0.51369,0.496986,0.440538,-0.418701,-0.985992,0.0339424,-0.804547,-0.523217,-0.0277941,-0.998088,-0.935948
"SN",0.222862,0.56009,0.132942,0.0250985,-0.219649,0.128476,0.27504,0.0946873,0.0836315,0.074417,0.0401157,-0.0715859,-0.881558,-0.0590338,-0.78675,-0.542703,-0.050887,-0.994666,-0.89697
"SN",0.384092,-0.283173,0.0930366,0.0411722,-0.144597,0.150314,-0.0473165,0.321015,0.301793,0.265037,0.227577,0.0588016,-0.973335,0.10202,-0.253189,-0.499221,-0.027992,-0.998903,-0.884195
"SN",0.402136,-0.387499,0.214914,0.0491068,-0.137358,0.203428,-0.0526401,0.342608,0.335317,0.280559,0.232634,-0.200179,-0.954015,0.200413,-0.746767,-0.492365,0.010322,-0.997379,-0.933406
"SN",0.604524,-0.0471911,0.363277,0.0285069,-0.214373,0.138381,-0.0794549,0.486214,0.505681,0.463568,0.449461,0.0295568,-0.976645,0.051474,-0.814987,-0.523565,-0.0225721,-0.998329,-0.966585
"SN",0.183142,-0.346201,-0.442208,0.0473573,-0.281659,0.0921719,-0.252905,0.0871781,-0.00592892,0.0459821,-0.0671064,-0.101239,-0.761499,0.0655193,-0.692782,-0.578026,-0.048439,-0.97665,-0.888394
"SN",0.350113,-0.280515,0.144813,0.0612892,-0.241608,0.104664,0.0290184,0.253164,0.188519,0.225356,0.131546,-0.270545,-0.946725,0.103108,-0.7701,-0.545653,-0.0430498,-0.999522,-0.855844
"SN",0.396057,-0.448721,0.255968,-0.262469,-0.126467,0.135231,0.0257422,0.364833,0.327947,0.275687,0.208441,-0.137834,-0.921128,0.176902,-0.827623,-0.478971,-0.0209507,-0.963009,-0.799157
"SN",0.347089,-0.301978,0.050441,0.0321473,-0.191941,0.141203,0.229163,0.282479,0.213542,0.223691,0.129356,-0.235126,-0.83621,0.0794453,-0.722792,-0.49985,-0.00987085,-0.995537,-0.862317
"SN",0.175971,-0.350075,-0.325799,0.0404593,-0.283137,0.092882,0.268328,-0.00265449,0.107198,-0.0756261,0.0427363,0.145436,-0.471743,-0.0272988,-0.709844,-0.570471,-0.0554914,-1,-0.829083
"SN",0.502047,-0.0359584,0.258575,0.0214446,-0.171946,0.129655,0.329712,0.451994,0.431126,0.415691,0.376731,0.0190309,-0.981139,-0.190167,-0.815936,-0.514283,-0.0329225,-0.999395,-0.957902
"SN",0.305913,-0.553376,0.0391171,0.0408606,-0.186641,0.133672,0.140829,0.303493,0.322806,0.111745,0.122196,0.0739749,-0.953793,0.164545,-0.643553,-0.51704,-0.0256542,-0.996624,-0.743107
"SN",0.525076,0.238016,0.281985,0.0541375,-0.187385,0.120229,0.195562,0.465917,0.454185,0.43272,0.391321,-0.20778,-0.990755,-0.153146,-0.823574,-0.509384,-0.0289384,-0.996824,-0.955784
"SN",0.438605,-0.393874,0.213601,0.0398407,-0.178354,0.143645,-0.297008,0.392178,0.353263,0.32638,0.262852,0.145604,-0.900326,0.214762,-0.722792,-0.533196,-0.0345953,-0.997511,-0.961434
"SN",0.906813,0.0434421,0.740758,0.0348641,-0.222207,0.128966,-0.14134,0.865126,0.870286,0.871646,0.86857,-0.287387,-0.921319,0.188417,-0.837797,-0.525166,-0.0332644,-0.999066,-0.943327
"SN",0.446021,-0.00588405,0.263608,0.0638595,-0.218022,0.108955,-0.165158,0.293482,0.417012,0.273487,0.362915,-0.270621,-0.841264,-0.164875,-0.842198,-0.527617,-0.0420003,-0.999486,-0.929643
"SN",0.601707,0.0644243,0.396987,0.0374063,-0.201332,0.125541,0.180991,0.534739,0.499979,0.515529,0.450748,0.0402695,-0.978319,-0.0632446,-0.822972,-0.52925,-0.0292452,-0.999629,-0.923301
"SN",0.366581,-0.696783,0.0707369,0.0354707,-0.21054,0.114696,-0.170041,0.542786,0.519142,0.245912,0.174466,-0.199058,-0.911336,0.392333,-0.788876,-0.53638,-0.0379511,-0.999756,-0.938949
"SN",0.50686,-0.314288,0.233012,0.0381115,-0.214664,0.133415,-0.00233754,0.383367,0.391326,0.324462,0.29441,-0.0915772,-0.980009,0.100297,-0.80505,-0.528142,-0.0248564,-0.993998,-0.886657
"SN",0.849929,0.0596101,0.63937,0.0370986,-0.210385,0.12619,-0.19019,0.816876,0.810737,0.819878,0.816768,-0.155426,-0.991077,0.111907,-0.837052,-0.548014,-0.0376816,-0.999967,-0.971883
"SN",0.562711,-0.290638,0.319582,0.0344386,-0.20955,0.125081,0.00626516,0.518825,0.493203,0.483762,0.426556,-0.128941,-0.991364,0.175826,-0.823011,-0.517343,-0.0304222,-0.997332,-0.958678
"SN",0.45234,-0.529523,0.202435,0.00146634,-0.227466,0.122944,-0.1504,0.451133,0.464684,0.33888,0.303628,-0.162142,-0.922812,0.333863,-0.622195,-0.544151,-0.0240731,-0.953744,-0.768812
"SN",0.44334,-0.14288,0.261699,0.0402475,-0.179882,0.127014,-0.10571,0.346859,0.341584,0.323927,0.297205,-0.111768,-0.980343,0.0994428,-0.781079,-0.512168,-0.0285426,-0.992826,-0.927603
"SN",0.519391,-0.323241,0.296452,0.0287901,-0.180844,0.136361,-0.26268,0.449763,0.393975,0.397963,0.317095,0.0824195,-0.980027,0.0640159,-0.821537,-0.518813,-0.0316696,-0.998241,-0.947182
"SN",0.389791,-0.107467,0.167463,0.0397982,-0.202716,0.112424,-0.0705415,0.296454,0.268543,0.246369,0.211163,0.0389152,-0.940868,-0.170978,-0.825896,-0.514086,-0.0300255,-0.996632,-0.906963
"SN",0.361692,-0.491554,0.202361,0.0762714,-0.207299,0.131439,-0.354826,0.324957,0.311559,0.224385,0.166128,-0.169068,-0.948642,0.278259,-0.790275,-0.520514,-0.0315371,-0.999436,-0.806896
"SN",0.363145,-0.3334,0.210423,0.156518,-0.150912,0.132857,-0.112997,0.182884,0.239581,0.141844,0.163915,-0.18701,-0.957467,0.0649421,-0.838085,-0.49894,-0.0245564,-0.96433,-0.785369
"SN",0.254473,-0.386771,0.121369,0.0415776,-0.213118,0.147891,-0.0787346,0.194679,0.103309,0.137799,0.015212,-0.159498,-0.781774,-0.0487046,-0.796441,-0.555783,-0.0305118,-0.999876,-0.87016
"SN",0.38589,-0.216468,0.129165,0.0457126,-0.188984,0.0918325,0.0717323,0.293086,0.256889,0.24948,0.191761,-0.11094,-0.990449,-0.104493,-0.773006,-0.519168,-0.0362113,-0.995228,-0.937059
"SN",0.321669,-0.299704,0.0763141,0.0317837,-0.154759,0.108021,0.13886,0.28164,0.221527,0.206892,0.128405,-0.155278,-0.942988,0.0599863,-0.653797,-0.508246,-0.0609479,-0.992193,-0.935749
"SN",0.357682,-0.548418,0.17752,0.181772,-0.204171,0.168791,-0.0920656,0.339405,0.326675,0.234709,0.156744,-0.197894,-0.970812,0.234462,-0.747019,-0.500414,-0.00781351,-0.970928,-0.665146
"SN",0.808895,0.379618,0.641704,0.0197935,-0.217718,0.125332,0.0389845,0.749229,0.782522,0.741947,0.76048,0.637092,-0.937598,0.0600503,-0.837502,-0.523175,-0.0114749,-0.99967,-0.938612
"SN",0.507582,-0.139479,0.285267,0.0412958,-0.187456,0.145582,-0.0989208,0.440758,0.400043,0.415514,0.354606,-0.00451743,-0.927664,-0.142734,-0.820748,-0.530426,-0.0322963,-0.999952,-0.965555
"SN",0.186888,-0.460231,-0.177718,0.0513116,-0.225758,0.158436,0.030962,0.112381,0.0824092,0.0216925,-0.0130343,0.0406356,-0.91785,0.0977335,-0.46012,-0.54726,-0.000787178,-0.99838,-0.888394
"SN",0.191797,-0.41191,0.133533,0.049192,-0.167544,0.244168,-0.035998,0.0762259,0.158237,0.0210219,0.0300932,-0.198816,-0.845407,0.125468,-0.827787,-0.481126,0.0858388,-0.997432,-0.742276
"SN",0.445589,-0.299333,0.235886,0.0209122,-0.182119,0.159524,-0.350914,0.377837,0.329131,0.334931,0.261739,0.0833537,-0.90207,0.180983,-0.787383,-0.497498,-0.00620275,-0.999572,-0.897579
"SN",0.22394,-0.429143,-0.269187,0.0424625,-0.248714,0.114248,-0.094654,0.139863,0.107866,0.0675059,0.0104024,-0.0373457,-0.853829,0.0175706,-0.543021,-0.567779,-0.0443611,-0.997868,-0.718634
"SN",0.439085,-0.139308,0.211907,0.0280563,-0.18997,0.136872,0.107235,0.368068,0.357749,0.341151,0.30796,0.0871649,-0.942431,-0.198587,-0.785007,-0.525509,-0.0337899,-0.997814,-0.92412
"SN",0.36706,-0.311853,0.163261,0.0407097,-0.153725,0.151803,0.179526,0.270482,0.253511,0.223557,0.193228,0.179868,-0.930732,0.114846,-0.801828,-0.488385,0.00675976,-0.999287,-0.843601
"SN",0.34135,-0.409391,0.170165,0.0407414,-0.178803,0.1407,-0.204336,0.251517,0.241317,0.179133,0.157073,0.147505,-0.912117,0.0291659,-0.692415,-0.515975,-0.0206931,-0.993714,-0.817445
"SN",0.380397,-0.454337,0.151341,0.0389859,-0.187592,0.112319,-0.452457,0.356702,0.251383,0.262088,0.110204,-0.271682,-0.946451,0.17097,-0.519071,-0.508656,-0.0389476,-0.996297,-0.920678
"SN",0.412576,-0.540678,0.07358,0.0692845,-0.146788,0.159098,-0.302556,0.429632,0.411623,0.289261,0.239073,-0.0281844,-0.970327,0.257197,-0.722792,-0.526885,-0.025184,-0.995946,-0.928229
"SN",0.348566,-0.382364,0.0734341,0.0393836,-0.186467,0.14176,-0.103658,0.308821,0.274923,0.212959,0.170423,0.0218282,-0.977703,0.0767599,-0.647586,-0.535104,-0.02101,-0.994666,-0.929401
"SN",0.420123,-0.0904245,0.158367,0.0493104,-0.226479,0.111946,-0.0185289,0.343388,0.32729,0.309336,0.275473,-0.0699011,-0.958661,-0.086898,-0.764172,-0.524136,-0.0347011,-0.99949,-0.92234
"SN",0.640031,-0.352307,0.438567,0.0536658,-0.219601,0.114387,-0.497573,0.585539,0.60643,0.548901,0.524816,-0.263533,-0.99088,0.437348,-0.722792,-0.528798,-0.0290684,-0.997867,-0.925116
"SN",0.364797,0.245669,0.197398,0.0611588,-0.138971,0.124915,0.348676,0.277896,0.187488,0.246324,0.140322,-0.263967,-0.946547,0.000678372,-0.824818,-0.480245,-0.0401253,-0.997926,-0.876413
"SN",0.427994,0.0514159,0.236453,0.0462632,-0.207521,0.130194,0.031428,0.343161,0.332303,0.323951,0.277599,-0.227671,-0.84508,-0.209885,-0.802532,-0.533463,-0.0310884,-0.994154,-0.793622
"SN",0.357968,-0.525083,0.155295,0.0734857,-0.188139,0.13278,-0.0270166,0.359716,0.346448,0.224277,0.191089,0.129665,-0.919937,0.197301,-0.58029,-0.518219,-0.0303904,-0.990557,-0.845338
"SN",0.46217,0.0992181,0.206123,0.0401434,-0.166949,0.142519,0.244241,0.389634,0.354766,0.363361,0.307573,-0.170882,-0.981151,0.006254,-0.798507,-0.518673,-0.0241648,-0.99683,-0.954162
"SN",0.273844,-0.490609,0.159973,0.042656,-0.228675,0.147415,-0.10438,0.247112,0.165923,0.14739,0.0363112,-0.133215,-0.860367,0.0803195,-0.764104,-0.560738,-0.0316996,-0.999323,-0.927234
"SN",0.326743,-0.0507742,0.124677,0.0355297,-0.145424,0.11346,-0.0777968,0.22387,0.164585,0.202144,0.115536,-0.240141,-0.901202,0.0404331,-0.837733,-0.472957,-0.0319501,-0.991073,-0.938949
"SN",0.440283,0.144904,0.235831,0.0586432,-0.204251,0.137601,0.0835432,0.364112,0.322877,0.334192,0.273683,-0.170655,-0.972431,0.00519442,-0.804212,-0.531702,-0.0315897,-0.99945,-0.894837
"SN",0.361099,0.0828706,0.269438,0.291275,-0.181054,0.139561,0.107274,0.298174,0.156522,0.273165,0.113163,0.194272,-0.990454,0.0590782,-0.84604,-0.487559,-0.0124454,-0.130599,-0.631968
"SN",0.569556,-0.397886,0.256035,-0.0515004,-0.234967,0.0983911,-0.33843,0.545952,0.52569,0.456137,0.40744,-0.273306,-0.957821,0.184802,-0.804357,-0.539085,-0.0380147,-0.942417,-0.83475
"SN",0.428307,-0.157534,0.248199,0.0664375,-0.177176,0.166962,-0.146735,0.321267,0.288722,0.293084,0.232785,0.00307564,-0.955714,0.0435929,-0.772403,-0.507043,0.000763625,-0.996112,-0.948258
"SN",0.655572,-0.0995866,0.444086,0.0376955,-0.195522,0.124818,-0.14275,0.587409,0.60231,0.568677,0.545749,-0.255525,-0.984774,0.0794294,-0.722792,-0.532395,-0.0307477,-0.999908,-0.94288
"SN",0.302754,-0.138551,-0.0625269,0.00981284,-0.169468,0.150878,0.264659,0.20377,0.071279,0.191969,0.0383363,-0.230941,-0.874884,-0.00544358,-0.680326,-0.51846,-0.0290898,-0.994522,-0.904992
"SN",0.560733,-0.173894,0.274773,0.0329963,-0.21136,0.114293,-0.0433069,0.512032,0.462028,0.447576,0.390354,-0.194049,-0.825189,0.0263551,-0.816539,-0.519356,-0.0289323,-0.992026,-0.854119
"SN",0.592277,-0.0299267,0.305701,0.0389735,-0.219605,0.12578,0.0970476,0.567837,0.551562,0.514988,0.48222,0.0231749,-0.991487,0.128775,-0.828475,-0.522679,-0.0160046,-0.996934,-0.94195
"SN",0.208198,-0.564345,-0.0945949,0.0562632,-0.191533,0.125423,0.0293496,0.200209,0.150038,0.0440813,-0.00380888,0.0105363,-0.927957,0.154099,-0.662236,-0.494533,-0.0195317,-0.992548,-0.861327
"SN",0.159244,-0.655718,-0.260251,0.0409706,-0.296851,0.104037,-0.313193,0.175084,0.311826,-0.0541132,0.0866113,0.0961844,-0.8054,0.201127,-0.722792,-0.586827,-0.0411916,-0.997845,-0.725715
"SN",0.433847,0.0839584,0.287418,0.0921023,-0.17761,0.159921,0.182442,0.293447,0.352417,0.281132,0.302364,0.0760876,-0.951096,-0.141888,-0.831961,-0.487397,0.00334952,-0.998347,-0.849236
"SN",0.239856,-0.201966,0.0294136,0.0432943,-0.233429,0.215966,0.111443,0.134371,0.0114889,0.083133,-0.0385589,0.066141,-0.877472,0.0480159,-0.580977,-0.530055,0.0689748,-0.989404,-0.647489
"SN",0.70639,0.500027,0.447721,0.0470567,-0.179016,0.136404,0.14642,0.690317,0.675475,0.652306,0.624168,-0.101642,-0.978961,-0.135381,-0.834052,-0.519412,-0.0342637,-0.999658,-0.948443
"SN",0.22961,-0.277226,0.0387685,0.0370908,-0.15266,0.0959655,0.109873,0.124561,0.0617648,0.0905179,0.00183388,-0.154379,-0.82858,0.0726884,-0.425812,-0.482165,-0.0690926,-0.987774,-0.921249
"SN",0.472146,-0.509159,0.181323,0.0488212,-0.195001,0.113011,-0.323684,0.515544,0.463698,0.378028,0.300953,-0.214475,-0.961577,0.275401,-0.743713,-0.518036,-0.0350826,-0.994662,-0.936647
"SN",0.29916,-0.215017,0.0780365,0.0567783,-0.151658,0.09374,-0.0180872,0.227953,0.142656,0.1854,0.0817561,-0.0685424,-0.993918,-0.0714194,-0.728472,-0.48344,-0.0467641,-0.97046,-0.888529
"SN",0.260766,-0.676782,-0.405598,0.0609263,-0.14073,0.158969,0.22838,0.401761,0.387879,0.108944,0.0959023,0.0765209,-0.919195,0.249339,-0.698989,-0.48492,-0.01248,-0.999099,-0.935749
"SN",0.618919,-0.379785,0.422798,-0.0743987,-0.168715,0.131827,-0.108912,0.62022,0.580601,0.548482,0.48289,-0.268363,-0.870758,0.31174,-0.80962,-0.504655,-0.0224718,-0.99384,-0.943965
"SN",0.609896,-0.280383,0.369754,0.019806,-0.183765,0.126529,-0.33031,0.582099,0.548577,0.531593,0.479762,0.0388013,-0.989087,0.15425,-0.820399,-0.51629,-0.0298738,-0.995294,-0.910936
"SN",0.48591,-0.436149,0.317913,-0.250154,-0.190026,0.146617,0.0975606,0.471361,0.437471,0.391596,0.302331,-0.439273,-0.976969,0.27644,-0.826772,-0.518205,-0.0217142,-0.994626,-0.668136
"SN",0.658221,0.00351793,0.441913,0.0512781,-0.181064,0.122115,0.17575,0.595517,0.550655,0.586631,0.50882,-0.0635562,-0.98697,0.167121,-0.831323,-0.516809,-0.035238,-0.999313,-0.963428
"SN",0.277098,-0.552027,-0.0154116,0.0427211,-0.275445,0.0691393,-0.221972,0.292966,0.209636,0.161595,0.0190623,-0.21317,-0.868581,0.250854,-0.425554,-0.581086,-0.0641811,-0.997271,-0.733812
"SN",0.521377,0.115589,0.377281,0.0404869,-0.139358,0.156267,0.0494105,0.433333,0.43976,0.418619,0.387347,0.0452644,-0.806502,-0.158844,-0.837462,-0.492911,-0.00821329,-0.998072,-0.78642
"SN",0.389414,0.0622352,0.193729,0.0354079,-0.19803,0.119558,0.175436,0.27036,0.247005,0.256763,0.20221,0.125912,-0.96514,-0.0840219,-0.824326,-0.517377,-0.0379447,-0.997502,-0.950001
"SN",0.349181,-0.122252,0.095028,0.0401708,-0.23165,0.108625,0.0480578,0.24768,0.23702,0.21721,0.177699,-0.135387,-0.942851,0.0356763,-0.515516,-0.514954,-0.0289904,-1,-0.902043
"SN",0.30974,-0.309981,0.134275,0.052449,-0.205412,0.148225,-0.0473639,0.246414,0.200201,0.164064,0.118002,0.104338,-0.831112,0.0364976,-0.717199,-0.523309,-0.00616452,-0.996986,-0.878372
"SN",0.42251,0.146892,0.244092,-0.128028,-0.159387,0.123334,0.0520237,0.308929,0.286173,0.298116,0.242401,0.060658,-0.988137,0.0297762,-0.823212,-0.509293,-0.0235381,-0.989329,-0.774894
"SN",0.339577,-0.155338,0.140342,0.020445,-0.162054,0.114537,0.129363,0.228709,0.166134,0.183668,0.110506,0.00962127,-0.882521,-0.0163679,-0.695625,-0.483313,-0.0409738,-0.999092,-0.851856
"SN",0.396115,-0.239818,0.142549,0.0494363,-0.213211,0.143502,0.083968,0.350617,0.326667,0.285615,0.249252,0.0776596,-0.97653,-0.0927083,-0.722792,-0.530026,-0.0221996,-0.998139,-0.870728
"SN",0.290166,-0.670543,-0.351515,0.058705,-0.208647,0.11807,-0.316207,0.378669,0.383803,0.115278,0.0925188,0.0111498,-0.914657,0.312711,-0.605597,-0.543865,-0.0344778,-0.994031,-0.939414
"SN",0.315037,-0.245943,0.110782,0.0394228,-0.182394,0.160371,0.219719,0.22733,0.195642,0.187678,0.143198,-0.0263737,-0.961764,-0.0266483,-0.818785,-0.505991,-0.00315957,-0.999831,-0.836548
"SN",0.397913,-0.619489,0.116708,0.0414889,-0.21877,0.139928,-0.204206,0.475022,0.524344,0.258556,0.274863,0.119733,-0.968256,0.41934,-0.653767,-0.518365,-0.0149717,-0.968356,-0.784555
"SN",0.27509,-0.108242,0.0133667,0.0324385,-0.237966,0.0983444,0.2465,0.229348,0.172745,0.162782,0.0932613,-0.162024,-0.955996,-0.0854178,-0.722985,-0.563266,-0.0459682,-0.997868,-0.854361
